CustomerID,Date_Adherence,Recency,MntMeat&Fish,MntEntries,MntVegan&Vegetarian,MntDrinks,MntDesserts,MntAdditionalRequests,NumOfferPurchases,NumAppPurchases,NumTakeAwayPurchases,NumStorePurchases,NumAppVisitsMonth,Complain
18557,24/01/2021,81,2550,860,2010,560,280,24,1,9,3,7,7,0
18563,31/01/2021,64,10050,1380,7275,1720,2080,34,2,12,9,8,5,0
18566,07/10/2020,61,5920,120,570,120,0,0,3,9,6,7,6,0
18569,08/03/2021,20,60,80,105,60,60,8,1,3,1,3,7,0
18572,06/02/2021,48,560,180,660,80,40,2,2,5,1,4,8,0
18578,18/12/2020,85,50,80,255,60,20,23,1,3,2,2,7,0
18581,01/07/2021,64,3790,80,1395,180,180,98,7,8,7,4,6,0
18584,11/06/2021,18,3000,60,510,60,60,13,3,10,2,4,8,0
18587,12/08/2021,96,2310,1300,2940,580,1420,124,1,8,6,7,4,0
18590,30/11/2021,43,6980,160,2385,340,0,8,5,11,3,12,5,0
18593,18/08/2020,50,50,20,90,40,80,3,1,2,1,3,4,0
18596,19/05/2022,41,70,160,150,140,360,30,2,4,3,2,6,0
18602,24/03/2021,51,1560,0,360,0,140,62,5,6,2,4,8,0
18605,29/12/2021,46,1490,40,1440,140,100,41,4,7,2,5,6,0
18611,04/08/2020,52,12150,660,3735,980,2320,149,8,10,10,8,6,0
18614,28/06/2021,75,8970,1860,4605,260,520,26,1,12,5,6,6,0
18617,25/07/2021,2,3000,0,555,60,0,10,6,9,3,4,8,0
18626,17/10/2021,11,3140,220,795,60,60,107,3,9,4,4,7,0
18629,08/05/2021,77,4680,100,795,0,100,43,3,10,2,8,7,0
18635,20/09/2020,4,440,40,210,40,80,10,3,4,1,4,8,0
18638,27/03/2022,2,1090,0,150,0,0,2,1,5,1,4,7,0
18641,02/05/2022,68,4690,600,5955,400,2040,51,1,7,9,12,2,0
18647,14/04/2022,35,7890,500,6105,240,760,50,1,8,5,9,3,0
18653,24/12/2021,75,90,60,225,20,60,2,2,4,1,3,6,0
18662,11/10/2020,93,4070,554,1500,1840,1480,18,1,7,10,4,3,0
18665,25/08/2020,72,120,20,120,220,40,16,3,4,1,4,6,0
18668,11/04/2022,32,2990,1300,3015,0,1560,26,1,5,4,13,2,0
18671,23/08/2021,75,20,160,90,20,80,14,1,4,1,2,8,0
18683,21/02/2022,82,8660,780,3795,1320,1860,93,1,10,5,8,3,0
18686,23/03/2022,69,150,40,150,0,20,4,1,3,1,3,7,0
18692,24/11/2021,17,240,300,465,100,260,32,2,5,2,3,8,0
18698,27/01/2022,34,260,100,225,60,0,2,3,4,1,3,7,0
18701,23/03/2021,56,1980,40,645,0,240,20,3,6,2,6,6,0
18707,06/09/2020,98,10340,760,12060,0,760,95,1,8,7,7,4,0
18713,15/08/2020,23,1602,980,7035,980,480,98,1,8,9,4,4,0
18716,15/04/2021,75,1980,260,1620,120,400,59,7,9,3,4,9,0
18719,10/05/2021,21,3720,280,1035,580,180,164,1,10,2,7,6,0
18722,02/10/2020,60,11660,0,720,0,0,36,1,6,5,10,8,0
18728,23/10/2021,26,5400,140,1890,140,420,28,1,9,6,8,4,0
18731,21/08/2020,,2170,280,2970,480,560,202,8,8,7,4,9,0
18734,06/03/2022,49,3610,0,345,0,0,42,1,9,2,6,6,0
18737,18/12/2021,38,3440,80,915,260,340,13,7,8,2,8,5,0
18740,28/07/2021,71,350,0,60,0,0,0,1,4,1,2,8,0
18743,10/06/2021,19,14490,700,3480,340,1060,17,1,13,4,13,7,0
18746,30/09/2020,70,4860,380,1650,500,120,58,1,8,3,11,4,0
18749,27/06/2022,94,30,0,90,60,100,4,1,3,1,3,6,0
18761,16/03/2021,92,0,80,45,60,60,8,1,3,1,2,7,0
18764,27/11/2021,6,300,40,390,60,40,5,1,4,1,3,5,0
18773,10/09/2021,95,350,20,225,0,40,26,2,4,2,2,6,0
18782,11/10/2021,65,360,0,120,0,0,3,2,4,1,3,6,0
18785,30/06/2021,41,20,100,285,120,100,23,2,4,1,3,9,0
18791,12/10/2020,57,4980,574,14655,2300,760,115,1,6,11,5,2,0
18794,23/02/2021,42,370,0,600,100,120,8,3,4,2,3,8,0
18797,17/02/2022,81,300,20,120,0,0,3,1,3,1,3,7,0
18803,23/02/2021,75,5810,260,780,120,0,222,2,11,7,4,6,0
18809,18/06/2022,1,4830,580,12075,580,2340,161,1,7,6,12,1,0
18812,31/07/2020,7,1587,1040,13095,2100,1040,79,1,10,10,4,5,0
18815,24/05/2021,28,11340,1320,10665,2660,3540,222,1,5,10,12,1,0
18821,21/05/2021,29,20,100,60,60,60,2,2,3,1,3,7,0
18824,26/02/2021,11,2200,1060,2805,640,740,21,2,13,2,5,9,0
18827,26/01/2022,17,4450,1520,8400,1520,2280,12,1,6,8,8,2,0
18833,12/04/2021,38,540,140,390,260,380,26,4,4,2,4,6,0
18839,16/10/2021,55,1090,460,2040,60,1360,98,1,5,3,8,4,0
18842,04/08/2021,6,4420,2100,4320,1720,960,124,3,8,7,12,3,0
18845,11/11/2020,93,1600,0,300,0,0,38,5,6,3,3,8,0
18854,01/10/2021,86,160,0,30,0,0,6,1,2,1,3,5,0
18860,14/11/2020,6,1760,120,1725,60,120,27,2,8,2,5,8,0
18863,14/03/2021,32,2030,0,150,0,40,2,2,6,2,5,6,0
18869,06/08/2021,4,40,160,375,220,80,31,1,5,2,2,8,0
18872,02/07/2021,4,34,0,21,4,2,0.2,0,0,0,0,20,0
18875,10/06/2022,87,4690,1200,6855,2880,1680,48,1,7,6,8,3,0
18878,10/04/2021,48,1070,1220,1050,780,540,76,2,7,2,6,5,0
18881,09/10/2021,85,6750,460,915,140,0,15,8,13,5,6,8,0
18884,18/01/2021,96,120,460,570,460,360,7,4,5,2,3,9,0
18890,13/06/2021,97,4120,3440,2295,2300,2100,57,2,9,7,11,4,0
18893,14/12/2021,46,2310,120,915,60,120,51,3,6,2,7,5,0
18896,14/11/2021,34,1820,700,1335,1780,960,13,1,5,3,10,3,0
18902,23/09/2021,43,5130,528,7470,1160,2640,14,1,7,12,6,1,0
18905,05/05/2022,47,405,20,121.5,42,42,4.3,0,1,0,1,0,0
18908,19/09/2021,76,2770,740,13605,2960,2960,30,1,7,12,12,2,0
18911,06/06/2021,50,11100,760,10620,1140,0,76,1,5,8,9,4,0
18914,15/07/2021,45,120,60,330,100,140,4,3,4,1,4,8,0
18917,22/04/2021,83,13960,0,4830,700,700,17,1,6,10,4,6,0
18920,05/02/2021,50,1660,20,180,20,20,35,4,6,2,4,7,0
18923,09/06/2022,55,230,0,165,40,40,2,1,3,1,3,6,0
18926,13/07/2021,4,387,150,628.5,150,236,3.2,0,0,0,1,0,0
18929,12/02/2021,86,10920,580,4650,580,280,14,1,10,5,10,5,0
18932,01/09/2020,25,150,460,2010,1640,40,20,3,8,2,4,9,0
18935,07/03/2021,85,590,20,330,0,140,15,1,4,1,4,7,0
18938,22/10/2020,23,720,460,570,320,600,9,4,4,3,5,4,0
18941,12/05/2021,26,1610,40,1875,100,100,14,7,6,4,5,7,0
18947,18/12/2020,97,620,60,555,160,100,20,1,5,2,3,7,0
18950,28/10/2020,24,120,340,435,20,140,9,3,5,1,3,8,0
18953,14/04/2022,3,5200,140,2310,280,0,14,2,8,4,11,3,0
18959,06/10/2021,27,200,80,45,160,80,11,1,3,1,3,2,0
18962,16/11/2020,44,9900,240,2715,240,240,96,2,8,3,10,8,0
18965,28/01/2022,58,320,0,75,0,0,1,2,3,1,3,7,0
18968,18/05/2022,12,3880,3380,2910,558,3380,145,1,9,5,7,2,0
18974,18/10/2021,94,3500,1420,3315,140,1280,85,1,8,3,12,4,0
18977,12/05/2022,36,7780,456,12360,1360,732,45,1,9,8,11,3,0
18980,12/05/2022,50,2500,0,675,120,60,9,2,7,2,6,5,0
18983,17/01/2022,91,1170,20,735,140,140,87,2,5,4,3,4,0
18989,15/04/2022,77,410,200,390,80,140,4,1,4,1,4,7,0
18995,07/07/2021,81,340,180,240,220,380,13,3,4,1,4,7,0
18998,03/06/2021,23,90,280,270,120,20,12,4,5,2,3,6,0
19001,26/05/2022,35,10,20,15,80,60,9,1,2,2,2,4,0
19004,09/01/2022,47,1210,1024,3840,800,834,13,1,5,6,12,1,0
19007,17/12/2021,4,30,40,165,20,40,10,1,3,1,2,6,0
19010,02/09/2020,99,1685,480,8295,2880,0,144,1,10,6,4,7,0
19013,27/10/2021,11,200,140,210,60,300,14,2,4,2,3,6,0
19016,09/08/2020,24,10,20,45,60,40,8,1,3,1,2,8,0
19022,30/05/2022,95,240,20,75,20,0,2,2,3,2,3,1,0
19031,04/05/2021,91,11440,1820,13725,1820,900,137,0,8,9,11,2,0
19034,26/08/2021,53,7410,420,2775,640,1960,30,1,12,6,11,6,0
19037,23/06/2022,14,90,80,105,0,40,6,1,3,1,3,3,0
19040,20/07/2021,68,2690,576,12975,3840,576,115,1,7,7,8,1,0
19043,21/02/2021,7,8690,0,1980,200,200,0,5,11,4,13,6,0
19046,06/11/2020,90,8580,400,10410,776,1220,81,1,7,8,9,2,0
19052,16/08/2021,76,10330,1540,3930,1840,1540,0,5,12,7,7,5,0
19055,01/04/2021,41,9700,340,7275,466,1780,107,1,8,12,10,2,0
19058,22/12/2020,34,664,152,631.5,126,102,10.2,0,0,1,1,19,0
19067,03/01/2021,95,4900,880,1874,446,400,22,1,8,8,11,3,0
19070,10/04/2021,74,7080,3680,7620,1840,1220,46,1,5,9,12,2,0
19076,04/02/2022,56,4630,1100,11940,554,518,43,1,7,6,8,2,0
19079,19/12/2021,67,3400,180,1665,480,0,19,3,8,3,8,4,0
19085,14/10/2020,9,4460,560,5415,1320,940,237,4,7,5,5,3,0
19091,29/09/2021,12,2730,280,2040,480,780,29,4,8,3,8,5,0
19094,07/01/2022,67,2150,892,5535,492,522,61,1,6,11,9,1,0
19097,18/11/2020,98,20,260,165,360,0,22,3,4,1,3,7,0
19100,25/04/2022,65,180,80,150,100,20,9,2,4,1,4,3,0
19103,07/09/2021,81,6370,940,3555,180,380,76,4,8,12,7,5,0
19106,24/12/2020,58,3,46,24658.5,2,40,1.5,15,0,23,0,1,0
19109,18/06/2022,52,4560,80,360,0,0,9,7,10,3,6,7,0
19115,22/12/2021,12,3570,700,4065,420,560,14,3,8,3,12,5,0
19121,11/04/2022,45,1090,0,450,120,120,18,2,5,2,4,6,0
19124,23/01/2021,52,10,60,150,20,60,2,1,3,1,2,7,0
19142,19/06/2022,0,920,1060,3570,960,960,102,1,4,7,8,1,0
19145,21/04/2021,45,7240,340,1740,160,520,8,3,7,4,5,4,0
19148,12/09/2021,0,630,120,855,200,260,22,4,4,2,5,4,0
19157,22/01/2022,39,8670,960,3975,240,240,108,1,6,12,13,2,0
19160,06/07/2021,75,1700,260,1785,120,600,98,5,10,2,4,9,0
19163,04/11/2020,92,340,20,210,0,0,5,3,4,1,3,8,1
19172,20/02/2022,57,5820,140,1830,140,140,43,1,6,7,10,2,0
19175,28/12/2021,0,4500,506,8025,1120,1960,26,1,7,7,10,1,0
19178,24/05/2021,92,1504,940,10215,0,1880,23,1,12,3,4,7,0
19181,11/04/2021,71,11630,1420,7515,0,700,107,1,9,9,12,4,0
19184,11/07/2021,25,130,40,180,20,40,3,1,3,1,3,7,0
19187,21/05/2021,63,4510,1160,1560,640,260,117,7,11,3,8,6,0
19190,24/06/2021,67,2860,60,1335,60,60,81,5,6,4,7,3,0
19193,11/08/2021,73,10130,560,4845,280,840,211,1,12,5,7,4,0
19196,26/05/2022,47,3030,0,4200,920,2940,15,4,10,3,11,6,0
19199,06/05/2022,14,190,60,285,40,20,3,2,4,1,3,7,0
19202,27/08/2020,80,560,100,285,60,60,8,3,4,2,3,5,0
19205,03/08/2020,32,630,3020,2055,2340,380,53,2,6,5,8,5,0
19208,29/05/2021,81,320,40,105,0,0,17,3,4,2,2,6,0
19211,10/03/2022,52,6250,700,2535,880,340,35,1,6,4,6,1,0
19217,16/03/2022,5,650,100,210,0,40,7,4,5,1,4,6,0
19220,20/02/2022,39,600,1380,3045,1640,420,212,5,8,5,5,6,0
19223,04/01/2021,35,6030,720,3240,360,540,26,4,9,8,9,5,0
19229,28/02/2022,54,7570,3780,14190,2940,1260,63,1,8,8,9,2,0
19238,08/07/2021,30,6970,0,1740,0,160,124,4,13,7,5,8,0
19241,14/10/2021,48,30,200,120,40,20,14,2,4,1,3,7,0
19244,18/03/2021,39,312,146,25045.5,212,82,5.7,0,1,0,1,1,0
19247,05/01/2021,5,4930,520,3090,1780,1600,80,4,10,4,12,6,0
19250,07/09/2020,52,11360,432,14595,648,1080,81,1,4,4,7,1,0
19253,06/12/2020,52,2580,2100,3585,3640,3440,9,1,9,4,4,4,0
19259,13/01/2021,83,1650,2560,1350,2240,640,30,3,7,6,7,4,0
19262,08/02/2022,82,340,120,315,160,80,8,1,4,2,3,6,0
19268,11/07/2021,20,410,460,975,20,320,29,3,6,1,4,8,0
19283,05/05/2022,17,2920,680,1020,1360,480,87,4,9,2,8,5,0
19295,13/05/2022,15,9370,1060,3000,800,2140,200,0,6,4,13,1,0
19298,02/06/2021,67,2440,620,1275,0,540,77,7,7,4,6,6,0
19301,16/09/2021,99,100,0,45,0,0,2,2,3,1,3,4,0
19304,22/02/2022,3,1880,1280,3690,1760,0,17,1,6,3,12,2,0
19307,10/06/2022,66,360,60,210,20,0,1,1,3,2,3,4,0
19313,24/05/2022,26,10,20,0,40,0,2,1,2,1,3,2,0
19316,28/04/2022,93,260,20,135,0,40,3,1,3,1,3,4,0
19325,22/08/2021,66,6950,640,4725,200,420,10,1,5,10,4,2,0
19328,05/03/2022,37,200,100,225,0,0,4,1,5,1,3,7,0
19334,05/09/2020,81,4930,478,6555,3100,1680,29,1,9,6,9,3,0
19337,28/03/2021,47,5630,1520,5760,1280,3840,89,4,8,11,13,4,0
19343,23/11/2020,56,290,80,1065,200,20,12,3,5,1,4,8,0
19346,02/11/2021,19,70,80,75,20,20,1,2,3,1,3,9,0
19349,31/12/2021,88,1610,220,1845,760,1000,23,1,7,2,8,5,0
19358,05/11/2020,54,8060,1600,2415,1840,220,33,5,12,8,10,6,0
19361,12/11/2021,96,30,120,180,120,0,9,1,3,1,3,4,0
19367,30/03/2022,60,70,200,255,120,120,13,2,4,1,3,7,0
19370,18/03/2022,87,190,0,75,0,0,0,2,4,1,2,8,0
19373,29/09/2020,87,7360,3260,12270,3260,3260,61,1,6,8,10,2,0
19376,23/05/2021,98,9820,340,10080,340,680,51,1,8,3,8,2,0
19379,07/06/2022,48,1890,40,435,40,40,40,2,5,3,5,4,0
19382,25/08/2020,2,6890,2920,6810,2920,580,58,6,9,5,11,8,0
19385,22/06/2022,4,2210,3360,4230,1220,600,145,1,6,4,4,1,0
19388,19/02/2022,3,4100,586,6360,2620,410,161,0,7,6,12,2,0
19391,15/10/2020,50,120,40,315,80,20,17,2,4,2,2,8,0
19394,18/11/2021,42,20,40,60,60,0,3,1,3,1,2,7,0
19397,30/07/2021,87,1610,2140,3870,926,1920,38,1,4,5,10,0,0
19400,11/02/2021,25,4930,2140,4035,160,340,26,2,7,8,11,3,0
19403,04/03/2022,56,3300,1520,2880,1680,1840,26,1,7,5,12,2,0
19406,04/11/2020,9,7970,1220,6435,428,600,92,2,9,6,11,4,0
19409,04/01/2021,23,4440,694,2115,1500,1500,108,4,9,9,11,5,0
19412,03/08/2021,24,3060,1520,5880,1900,1720,38,1,5,9,13,1,0
19415,21/12/2021,2,2540,1060,1905,680,380,14,1,7,5,7,4,0
19418,16/11/2020,15,7610,560,2010,380,180,57,5,9,5,13,6,0
19421,10/08/2021,63,10,20,60,0,20,0,1,3,1,2,6,0
19430,01/09/2021,65,5760,960,11280,1920,2240,160,1,5,9,13,2,0
19433,05/11/2020,77,290,20,1110,620,960,70,4,6,2,4,7,0
19436,12/01/2022,0,3840,0,1530,320,640,5,3,8,3,9,4,0
19439,16/01/2021,20,188,4,24691.5,14,14,9.4,15,1,23,1,0,0
19442,01/11/2021,93,470,20,330,0,80,0,3,5,2,3,7,0
19445,22/12/2020,86,14610,380,4320,2680,380,38,7,7,5,10,8,0
19451,24/05/2022,43,300,0,90,20,20,4,1,3,1,3,7,0
19454,13/07/2021,12,1200,20,660,320,20,14,2,7,1,4,9,0
19460,09/09/2021,97,9650,980,9225,0,660,45,1,7,3,8,2,0
19463,13/06/2022,73,130,80,180,80,120,9,1,3,1,3,4,0
19466,04/01/2022,90,90,0,45,0,0,4,1,3,1,2,6,0
19472,01/04/2022,47,170,60,270,40,80,18,2,5,2,2,7,0
19475,02/04/2021,0,140,0,45,0,0,6,1,3,1,2,8,0
19478,27/08/2020,60,3090,80,2055,280,480,63,12,12,2,5,9,0
19481,06/06/2021,85,550,0,120,0,0,3,2,4,1,3,9,0
19484,07/03/2022,64,7700,1120,7770,560,560,0,1,5,6,13,1,0
19490,21/04/2021,96,380,20,300,80,0,25,1,3,3,2,6,0
19493,09/05/2021,32,760,200,840,40,20,23,2,6,1,4,8,0
19496,18/06/2021,60,0,40,15,80,20,9,1,3,1,2,6,0
19508,31/12/2020,13,100,80,210,60,80,1,1,3,1,3,8,0
19517,21/02/2022,39,90,0,105,0,0,1,1,3,1,2,6,0
19520,13/08/2021,56,100,1680,1965,2080,120,64,1,8,2,6,7,0
19532,11/11/2021,61,140,40,90,200,40,11,3,4,1,4,4,0
19541,09/08/2020,39,5810,140,2205,460,300,62,6,12,4,8,8,0
19544,11/10/2020,45,330,120,420,140,80,21,3,5,2,3,8,0
19547,16/10/2021,88,990,540,1530,420,960,6,1,4,3,8,1,0
19550,05/09/2021,94,4180,120,2445,520,780,176,5,10,8,4,6,0
19553,24/06/2022,83,8460,2680,10380,1920,3060,19,0,7,7,8,1,0
19556,05/06/2022,16,80,0,45,0,0,1,1,3,1,2,8,0
19559,13/12/2020,22,30,20,60,80,20,4,1,3,1,2,7,0
19562,22/12/2021,37,40,80,105,60,20,5,1,3,1,2,8,0
19565,22/04/2021,22,410,0,120,0,20,5,2,4,1,4,6,0
19571,02/06/2022,47,10,60,15,80,0,1,1,3,1,2,6,0
19577,17/10/2020,80,11110,1500,1667,1500,3020,50,1,7,9,6,4,0
19583,25/09/2021,80,9790,0,1290,0,0,64,2,9,5,5,5,0
19586,24/03/2021,41,176.5,126,315,42,84,4.2,0,1,0,1,0,0
19589,23/11/2021,96,6840,2000,12015,320,1320,0,1,8,10,10,2,0
19592,09/06/2021,6,5000,3900,4230,200,2160,54,1,8,5,6,4,0
19595,25/02/2021,23,7510,1660,9255,2320,1660,16,1,6,8,4,2,0
19598,09/04/2022,25,270,160,345,20,40,5,2,3,2,4,3,0
19604,01/12/2021,82,3140,200,1950,740,960,119,1,6,3,11,3,0
19607,22/01/2021,41,140,40,165,0,0,9,1,3,1,3,8,0
19616,11/01/2021,60,40,0,105,80,60,2,1,3,1,2,9,0
19619,18/11/2021,73,520,0,225,40,40,7,1,3,2,4,3,0
19622,26/12/2020,33,150,0,180,100,60,7,3,4,1,3,7,0
19625,03/07/2021,67,8890,1100,10275,2580,1840,129,1,5,3,13,1,0
19634,22/09/2020,21,1610,1460,8145,580,1152,249,1,7,6,12,2,0
19637,05/10/2020,24,930,140,600,180,0,13,3,6,1,4,8,0
19643,10/10/2021,0,2740,640,3330,1560,900,19,4,9,3,10,5,0
19646,02/04/2021,42,10130,580,6165,280,0,14,1,6,6,13,3,0
19652,14/12/2021,74,150,20,75,0,0,4,2,3,2,2,5,0
19655,09/02/2021,25,8480,3080,4845,3080,1220,78,1,12,4,10,6,0
19658,30/12/2020,66,3880,2360,5670,1500,2360,40,2,12,12,5,5,0
19661,24/12/2020,65,750,120,450,120,60,7,2,5,2,3,7,0
19664,09/12/2020,13,5,8,24625.5,4,14,1.1,15,0,23,0,1,0
19667,19/07/2021,5,7060,300,11040,1220,300,15,1,7,9,10,2,0
19670,26/09/2021,13,1950,140,720,40,40,7,3,7,2,5,7,0
19685,06/10/2020,78,5710,1000,2130,500,1000,159,4,6,6,13,2,0
19688,09/06/2022,25,4120,540,1290,100,200,92,1,7,9,4,3,0
19691,22/04/2022,83,2270,60,1500,540,540,15,3,5,3,9,4,0
19697,01/09/2020,24,2090,960,1770,1920,1280,204,2,8,3,9,5,0
19700,07/10/2020,65,70,0,120,20,20,0,1,3,1,2,8,0
19712,28/12/2021,68,140,20,315,20,60,25,3,5,2,3,7,0
19721,16/12/2020,26,150,0,30,0,0,4,1,2,1,3,5,0
19727,27/05/2022,26,60,100,150,180,200,20,2,5,1,3,7,0
19730,20/10/2021,81,160,60,225,20,20,11,1,3,1,3,7,0
19733,26/10/2021,46,13940,440,10620,1360,1820,182,1,11,8,9,5,0
19736,18/11/2020,18,20,360,555,360,140,23,1,5,1,4,8,0
19739,03/08/2021,84,9120,3160,9225,1980,3960,59,1,7,8,8,2,0
19742,21/07/2021,67,60,20,135,0,60,0,1,3,1,3,7,0
19745,25/06/2022,78,250,0,150,0,0,1,1,3,1,3,8,0
19748,02/03/2021,40,566,132,699,366,76.4,24.9,15,1,24,1,0,0
19760,10/04/2021,98,440,40,165,20,60,7,1,3,1,4,5,0
19763,28/01/2022,72,240,40,150,40,0,1,1,3,1,3,5,0
19766,20/02/2022,14,9100,780,12465,380,3160,39,1,9,7,7,2,0
19769,25/07/2021,21,10300,1260,12930,1260,1680,63,1,5,10,10,1,0
19775,12/08/2021,2,6090,1420,14520,1420,1420,17,1,9,12,9,3,0
19778,08/05/2022,17,40,20,165,0,0,1,1,3,1,2,7,0
19781,20/03/2021,21,110,2380,180,220,540,136,2,6,2,4,7,0
19784,02/12/2021,24,1120,100,165,80,260,16,1,5,2,4,5,0
19790,28/10/2020,67,3950,484,4770,1260,510,127,1,6,7,9,2,0
19793,08/09/2020,89,3150,240,3180,1140,760,38,2,8,3,11,5,0
19796,20/06/2022,68,540,0,150,0,0,2,2,3,1,4,5,0
19799,17/02/2021,99,5500,1280,5175,3580,2800,38,1,5,6,11,1,0
19805,03/12/2021,27,1830,300,570,40,360,2,1,4,4,6,2,0
19820,09/02/2022,23,160,0,45,0,0,0,1,3,1,2,8,0
19823,07/05/2021,77,80,0,105,20,20,5,1,3,1,2,7,0
19826,24/10/2020,17,5840,880,3180,700,160,177,3,13,5,8,8,0
19832,21/05/2021,81,5870,1020,13980,2760,680,86,1,7,7,5,3,0
19835,13/02/2021,41,7730,0,870,0,160,84,6,13,5,7,8,0
19838,02/06/2022,67,4000,2120,4140,1420,700,89,1,4,6,6,1,0
19847,30/10/2020,62,3220,1060,13485,520,800,53,1,6,7,10,2,0
19850,01/05/2021,27,7800,760,1845,0,180,104,4,13,5,9,7,0
19856,17/10/2020,56,480,1320,1155,480,40,55,5,7,2,4,9,0
19859,11/04/2021,97,1900,40,285,40,40,10,3,6,3,4,6,0
19862,22/07/2021,35,160,180,225,160,300,27,2,4,1,3,7,0
19865,03/08/2021,34,3560,0,1605,280,180,117,2,9,2,8,5,0
19874,15/04/2022,19,3090,60,1035,60,0,38,4,8,6,3,5,0
19877,19/01/2022,84,5880,260,9825,1320,260,0,1,4,8,11,1,0
19880,11/02/2022,59,680,80,360,460,20,6,1,3,3,4,2,0
19883,16/07/2021,76,360,20,165,80,120,7,3,4,2,3,5,0
19886,18/12/2020,82,1840,100,1470,100,100,35,7,7,2,6,7,0
19892,23/08/2020,34,3670,420,4095,720,420,57,2,7,7,9,3,0
19898,30/08/2020,57,5080,956,5085,2140,2140,123,2,9,6,11,3,0
19904,26/02/2021,13,1440,2360,1695,160,1040,13,5,7,3,8,4,0
19907,11/05/2022,51,30,40,150,40,0,2,1,3,1,3,6,0
19910,08/12/2020,99,260,20,105,100,0,1,1,3,1,3,5,0
19922,21/03/2022,42,80,40,90,0,20,2,1,3,1,2,4,0
19931,17/10/2020,72,2700,1080,2055,380,280,39,2,7,3,9,6,0
19934,15/08/2020,58,8900,880,1602,1320,3100,133,1,7,8,12,3,0
19937,30/11/2021,36,2540,120,1065,60,0,27,5,7,2,7,5,0
19958,20/03/2022,28,3590,160,840,80,80,25,5,9,2,7,7,0
19964,31/03/2022,73,4830,0,8865,2400,0,12,1,5,6,10,1,0
19967,24/05/2021,39,770,180,765,440,460,14,2,4,2,6,5,0
19970,27/02/2022,97,180,0,240,0,0,7,1,4,2,2,8,0
19973,20/04/2021,51,3630,920,2565,120,1440,33,4,9,5,8,5,0
19976,29/04/2022,2,5360,628,11370,480,0,47,1,8,7,6,6,0
19979,06/08/2020,50,2260,680,2025,160,600,17,6,10,2,6,9,0
19982,17/08/2021,70,400,300,1470,660,660,28,2,8,1,4,9,0
19991,23/04/2021,13,7790,1720,8055,518,1380,138,1,7,10,12,3,0
19994,13/01/2022,64,520,260,915,320,180,10,1,4,2,5,4,0
19997,07/02/2021,97,3170,1800,2610,760,380,12,6,7,3,12,6,0
20003,14/04/2022,75,570,40,285,80,120,7,1,4,2,3,7,0
20006,21/05/2022,92,60,100,285,100,80,9,1,3,1,3,7,0
20012,03/06/2022,95,1040,0,210,20,20,26,1,5,2,3,8,0
20015,30/10/2021,37,1830,40,960,100,40,12,4,5,4,5,4,0
20027,08/11/2021,89,170,0,150,20,0,9,2,4,1,3,6,0
20030,21/06/2022,69,90,0,165,80,60,4,2,4,1,3,7,0
20036,25/02/2021,31,3420,80,1935,180,180,159,3,6,7,6,4,0
20039,14/11/2021,40,7030,2040,9015,0,1160,43,1,5,12,8,1,0
20042,29/12/2020,77,60,20,105,340,80,19,1,3,2,2,8,0
20045,24/02/2022,49,130,60,255,100,60,3,2,4,1,4,5,0
20054,22/12/2021,57,4940,1220,3570,1220,520,17,1,4,5,7,1,0
20060,31/08/2020,26,990,40,165,60,0,16,3,5,1,4,8,0
20069,06/09/2020,18,8000,2100,13905,2520,2940,21,1,10,9,6,4,0
20072,30/04/2022,52,0,0,15,120,60,2,1,3,1,2,7,0
20075,06/10/2020,97,1040,400,1515,360,300,5,6,7,2,5,9,0
20078,16/04/2021,40,4350,80,810,0,0,103,3,11,3,5,8,0
20081,23/07/2021,39,940,300,1170,480,120,21,5,7,2,4,9,0
20093,22/08/2021,58,1880,400,1275,0,0,67,5,7,3,5,7,0
20096,25/04/2022,69,2990,580,2055,180,280,68,1,4,3,12,1,0
20102,11/04/2022,90,2770,2160,7590,482,1440,84,1,5,10,6,1,0
20105,12/01/2021,99,7350,448,11025,448,2440,40,1,9,9,6,3,0
20120,27/01/2021,19,563,16,322.5,32,32,4.1,0,0,0,1,20,0
20123,16/07/2021,89,10450,1220,5070,920,920,46,3,7,6,13,8,0
20126,18/06/2021,9,3120,1440,2160,840,600,30,1,8,3,10,4,0
20129,07/07/2021,71,6210,1460,6210,1200,960,85,1,10,5,6,5,0
20135,09/02/2022,93,490,380,525,200,120,76,2,6,2,2,9,0
20138,08/06/2021,8,140,0,210,0,40,4,2,4,1,3,7,0
20141,03/04/2022,78,470,280,975,140,280,94,2,3,4,4,2,0
20144,14/05/2022,80,4210,0,1980,360,600,18,1,11,2,8,6,0
20147,03/02/2022,27,4340,2740,6000,680,2740,45,1,5,5,10,1,0
20162,28/07/2021,54,310,700,645,140,0,24,4,4,2,4,4,0
20165,13/09/2020,45,180,520,555,480,180,10,3,6,1,3,9,0
20168,29/04/2021,88,450,540,480,80,200,12,2,5,2,3,8,0
20174,28/08/2021,46,600,0,75,0,0,7,2,3,2,3,7,0
20177,16/02/2022,60,130,20,120,20,0,5,2,3,2,2,7,0
20183,03/09/2021,11,1110,20,510,0,60,27,2,5,2,4,5,0
20186,07/07/2021,62,530,80,540,220,220,10,4,4,2,4,4,0
20189,11/06/2021,3,410,940,705,640,940,43,1,6,2,5,7,0
20195,27/11/2021,97,1440,1620,1575,140,1000,15,2,7,2,8,6,0
20204,01/03/2021,82,5450,0,615,0,0,71,5,11,4,6,8,0
